Fecha,flota,Modelo,Marca,Componente,Aceite Lubricante,cambioLubricanate,Contenido de agua %,Punto de inflamacion °C,Glicol %,Nitracion A/cm,Oxidación A/cm,Hollín %,Sulfatacion A/cm,Diesel %,N de part >4µm,N° de part >6µm,N° de part>14µm,Código ISO 4406,Viscosidad 100°C cSt(mm2/s),Viscosidad 40°C cSt(mm2/s),TAN mg KOH/g,TBN mg KOH/g,Plata (Ag) ppm,Aluminio (Al) ppm,Bario (Ba) ppm,Boro (B) ppm,Calcio (Ca) ppm,Cromo (Cr) ppm,Cobre (Cu) ppm,Hierro (Fe) ppm,Potasio (K) ppm,Magnesio (Mg) ppm,Molibdeno (Mo) ppm,Sodio (Na) ppm,Níquel (Ni) ppm,Plomo (Pb) ppm,Fósforo (P) ppm,Silicio (Si) ppm,Estaño (Sn) ppm,Titanio (Ti) ppm,Vanadio (V) ppm,Zinc (Zn) ppm,Residuo Ferroso Total mg/kg,Numero Muestra,Numero Registro,Numero Serie Equipo,Criticidad,Disponibilidad,Tiempo Parada,TRR,TMP,TBF,Confiabilidad,Alerta Emitida,Alerta Evitó Falla
2025-06-11 08:15:00,546,KOMATSU 930 E3,KOMATSU,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Muestreo,0.83,210,0.21,2,1,0.74,2,0.26,4555,3062,459,21/17/13,16.3,108.36,1.44,1,2,6,9,7,170,5,42,195,5,8,3,1,9,4,1,19,4,3,6,17,13,E07697,7697,LAJ072,Atencion,54.17,11,4,0.0,13,69.2,1,0
2025-06-11 08:20:00,503,KOMATSU 930 E5,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.2,208,0.33,1,4,0.95,3,0.94,9052,872,640,19/17/14,14.91,108.1,1.06,0,4,9,6,8,964,6,7,45,5,7,7,5,5,9,8,6,8,3,2,31,193,D07698,7698,LAJ092,Normal,83.33,4,1,0.1666666666666666,20,95.0,0,0
2025-06-11 08:25:00,514,KOMATSU 930 E5,KOMATSU,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,Muestreo,0.05,203,0.48,2,4,0.61,2,0.94,1800,2850,464,21/17/16,17.85,101.35,2.77,0,1,4,2,6,450,9,46,95,9,9,4,21,0,0,4,3,6,9,8,90,395,D07699,7699,LAJ001,Normal,87.5,3,0,0.2333333333333333,21,100.0,0,0
2025-06-11 08:30:00,918,CATERPILLAR 798AC-P,CATERPILLAR,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.49,187,0.48,0,4,0.11,2,0.08,5876,2027,322,19/17/14,13.28,92.21,0.68,6,3,15,5,5,819,8,20,198,7,6,2,22,5,0,1,19,4,6,8,62,372,B07700,7700,LAJ318,Atencion,54.17,11,4,1.1,13,69.2,1,1
2025-06-11 08:35:00,909,CATERPILLAR 797F,CATERPILLAR,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Muestreo,0.3,241,0.17,0,4,1.69,1,0.98,6628,2698,278,18/16/14,19.2,99.67,2.5,2,1,17,9,3,921,5,37,39,8,3,4,10,8,1,3,5,7,2,4,44,501,D07701,7701,LAJ363,Normal,75.0,6,3,2.4,18,83.3,0,0
2025-06-11 08:40:00,558,KOMATSU 930 E5,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Muestreo,0.73,213,0.11,2,3,0.68,3,0.36,9775,1806,468,19/18/15,19.72,104.81,1.42,7,0,24,1,2,417,4,16,23,1,1,4,11,8,2,6,3,9,5,6,77,157,E07702,7702,LAJ157,Normal,91.67,2,1,2.3666666666666667,22,95.5,0,0
2025-06-11 08:45:00,541,KOMATSU 930 E4SE,KOMATSU,MANDO FINAL,MOBIL MOBILTRANS HD 30,Muestreo,0.85,227,0.22,1,1,0.49,2,0.29,6477,4598,472,19/18/13,11.36,100.75,1.06,0,1,14,2,0,336,9,46,19,8,9,6,14,9,9,6,13,7,7,8,51,567,C07703,7703,LAJ922,Normal,87.5,3,0,0.0333333333333333,21,100.0,0,0
2025-06-11 08:50:00,522,KOMATSU 930 E4SE,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Cambio Aceite,0.66,243,0.09,2,3,1.05,1,0.46,8431,517,181,18/17/13,16.58,104.25,2.05,0,0,22,8,5,556,1,3,41,5,3,6,0,2,9,5,12,9,8,8,58,235,C07704,7704,LAJ668,Normal,95.83,1,2,1.6666666666666667,23,91.3,0,0
2025-06-12 00:00:00,906,CATERPILLAR 797F,CATERPILLAR,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.96,190,0.18,0,1,0.16,2,0.97,3456,3724,364,21/17/16,19.71,87.67,1.57,9,1,19,1,1,403,0,40,33,3,5,8,18,8,0,3,9,4,7,3,40,57,E07705,7705,LAJ289,Normal,87.5,3,2,0.0,21,90.5,0,0
2025-06-12 00:05:00,535,KOMATSU 930 E3,KOMATSU,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.33,236,0.02,1,2,1.4,3,0.07,3544,2215,630,19/16/16,16.53,101.03,2.32,0,1,9,4,9,857,3,35,254,6,0,3,25,7,1,0,33,6,8,5,65,596,E07706,7706,LAJ862,Critico,0.0,24,6,0.4333333333333333,0,0.0,1,0
2025-06-12 00:10:00,922,CATERPILLAR 798AC-A,CATERPILLAR,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.07,240,0.2,2,3,0.77,0,0.12,8173,2431,319,18/17/16,12.64,116.54,2.03,5,3,18,8,3,814,7,36,82,4,5,9,5,7,3,3,15,2,9,0,6,319,A07707,7707,LAJ480,Normal,95.83,1,4,1.3,23,82.6,0,0
2025-06-12 00:15:00,928,CATERPILLAR 798AC-P,CATERPILLAR,MANDO FINAL,MOBIL MOBILTRANS HD 30,Muestreo,0.56,203,0.15,4,3,1.39,0,0.81,2639,1046,674,19/16/13,16.88,95.51,1.99,0,1,18,7,7,842,6,9,51,6,9,3,5,9,3,7,14,1,1,3,25,586,E07708,7708,LAJ198,Normal,75.0,6,5,2.2333333333333334,18,72.2,0,0
2025-06-12 00:20:00,521,KOMATSU 930 E4SE,KOMATSU,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Muestreo,0.94,238,0.48,3,3,1.73,1,0.25,1518,2664,837,18/17/13,11.19,114.27,1.1,1,4,20,5,3,672,5,8,35,1,4,4,10,3,0,6,3,5,4,5,82,224,A07709,7709,LAJ719,Normal,87.5,3,6,2.7666666666666666,21,71.4,0,0
2025-06-12 00:25:00,514,KOMATSU 930 E3,KOMATSU,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Muestreo,0.85,188,0.16,0,0,1.26,4,0.54,8093,1619,403,18/16/14,15.3,101.9,0.2,5,4,14,9,2,585,6,47,29,7,9,7,28,2,4,6,4,6,0,8,28,139,E07710,7710,LAJ219,Normal,79.17,5,3,0.1,19,84.2,0,0
2025-06-12 00:30:00,938,CATERPILLAR 798AC-P,CATERPILLAR,MOTOR,MOBIL DELVAC 15W40,Muestreo,0.28,195,0.38,0,2,1.89,0,0.51,4503,3753,559,18/16/15,17.22,88.82,2.67,7,3,0,3,8,552,0,26,20,9,8,0,14,1,3,5,2,9,4,6,59,506,B07711,7711,LAJ228,Normal,91.67,2,4,2.6333333333333333,22,81.8,0,0
2025-06-12 00:35:00,529,KOMATSU 930 E4,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Cambio Aceite,0.5,199,0.36,4,1,0.62,0,0.25,7858,2974,746,18/19/16,17.93,115.01,0.26,6,2,20,9,3,938,6,31,199,1,6,2,26,8,3,8,22,5,7,7,38,176,D07712,7712,LAJ009,Atencion,75.0,6,5,2.7333333333333334,18,72.2,1,0
2025-06-12 00:40:00,506,KOMATSU 930 E4,KOMATSU,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Muestreo,0.2,209,0.49,4,0,0.93,4,0.28,5675,1190,617,19/16/15,12.27,118.47,1.04,9,3,14,0,3,423,6,8,2,5,1,7,20,7,4,1,15,0,2,4,20,188,B07713,7713,LAJ296,Normal,75.0,6,2,2.0,18,88.9,0,0
2025-06-12 00:45:00,557,KOMATSU 930 E3,KOMATSU,MASA DERECHA,MOBIL MOBILTRANS HD 30,Muestreo,0.24,214,0.28,1,4,1.34,4,0.15,2869,3419,394,21/18/14,18.19,98.36,1.48,0,4,0,8,6,56,2,38,53,7,2,6,9,4,5,3,0,4,2,8,10,41,C07714,7714,LAJ581,Normal,83.33,4,6,1.2666666666666666,20,70.0,0,0
2025-06-12 00:50:00,543,KOMATSU 930 E3,KOMATSU,MASA DERECHA,MOBIL MOBILTRANS HD 30,Muestreo,0.32,194,0.01,1,0,1.77,2,0.58,6993,4645,580,19/19/13,13.19,114.05,0.78,4,1,16,5,1,388,0,42,67,1,4,1,22,4,8,1,2,3,9,8,57,394,D07715,7715,LAJ193,Normal,79.17,5,5,0.6,19,73.7,0,0
2025-06-12 00:55:00,524,KOMATSU 930 E5,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Muestreo,0.46,195,0.13,1,4,1.92,1,0.9,7460,2914,794,20/19/14,17.47,101.88,1.96,7,1,19,2,3,905,9,25,25,9,0,3,3,8,4,6,9,8,3,4,57,499,A07716,7716,LAJ440,Normal,79.17,5,3,0.3,19,84.2,0,0
2025-06-12 01:00:00,554,KOMATSU 930 E4,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.91,184,0.16,0,0,0.3,1,0.66,2105,3685,575,18/16/14,11.23,93.28,0.17,3,3,8,4,5,0,4,1,27,1,8,0,13,3,4,4,8,4,5,9,55,183,D07717,7717,LAJ801,Normal,83.33,4,4,1.933333333333333,20,80.0,0,0
2025-06-12 01:05:00,503,KOMATSU 930 E3,KOMATSU,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Muestreo,0.73,197,0.15,3,0,1.34,1,0.99,6167,952,538,21/16/15,13.45,99.57,0.21,0,4,14,9,2,500,3,36,33,1,7,8,22,2,2,1,13,8,4,6,66,512,E07718,7718,LAJ500,Normal,75.0,6,2,0.9666666666666668,18,88.9,0,0
2025-06-12 01:10:00,517,KOMATSU 930 E5,KOMATSU,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.59,199,0.16,3,4,1.96,3,0.12,6650,1875,998,19/19/13,11.6,80.11,1.02,2,3,2,2,0,130,6,29,82,5,8,2,29,3,8,5,6,6,3,7,78,283,E07719,7719,LAJ832,Normal,79.17,5,0,1.7666666666666666,19,100.0,0,0
2025-06-12 01:15:00,923,CATERPILLAR 798AC-P,CATERPILLAR,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.06,233,0.21,4,0,1.16,4,0.92,7966,3293,816,20/16/14,19.66,91.16,1.7,7,4,4,5,4,565,6,14,270,3,1,3,3,1,0,7,43,8,0,5,51,105,B07720,7720,LAJ143,Critico,0.0,21,0,1.7333333333333334,0,0.0,1,0
2025-06-12 01:20:00,550,KOMATSU 930 E4,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.81,189,0.37,2,2,0.94,4,0.74,1781,2720,310,20/19/14,18.07,91.03,1.11,0,2,27,7,0,700,0,27,76,6,7,6,27,8,8,4,8,9,5,6,73,467,B07721,7721,LAJ725,Normal,87.5,3,5,1.4,21,76.2,0,0
2025-06-12 01:25:00,924,CATERPILLAR 798AC-A,CATERPILLAR,MASA DERECHA,MOBIL MOBILTRANS HD 30,Muestreo,0.02,186,0.41,1,1,1.65,3,0.3,4116,3117,790,18/18/14,14.3,115.84,1.23,5,0,24,1,1,266,7,31,61,7,9,1,8,5,7,2,4,1,7,6,43,49,B07722,7722,LAJ749,Normal,79.17,5,5,1.8333333333333333,19,73.7,0,0
2025-06-12 01:30:00,911,CATERPILLAR 798AC-P,CATERPILLAR,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,Muestreo,0.13,183,0.34,4,2,1.82,4,0.53,9678,4942,159,19/19/15,12.52,85.73,1.14,8,4,13,9,8,722,8,7,58,2,8,6,29,7,5,5,2,3,7,8,98,543,E07723,7723,LAJ493,Normal,83.33,4,0,2.1666666666666665,20,100.0,0,0
2025-06-12 01:35:00,936,CATERPILLAR 798AC-P,CATERPILLAR,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Muestreo,0.16,211,0.35,3,2,0.79,3,0.54,5042,2596,995,19/17/13,19.26,86.58,0.11,4,3,27,5,5,286,0,36,204,9,8,3,5,2,9,3,47,1,1,8,31,427,E07724,7724,LAJ574,Critico,0.0,14,5,1.5666666666666669,0,0.0,1,0
2025-06-12 01:40:00,914,CATERPILLAR 798AC-P,CATERPILLAR,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.57,238,0.11,2,1,0.9,1,0.12,6938,3271,174,19/18/13,10.24,113.77,0.15,6,3,18,7,0,810,4,9,93,9,6,7,15,4,0,6,9,9,1,0,50,435,D07725,7725,LAJ813,Normal,95.83,1,6,0.0666666666666666,23,73.9,0,0
2025-06-12 01:45:00,562,KOMATSU 930 E3,KOMATSU,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Muestreo,0.47,248,0.07,3,0,0.93,4,0.01,9538,4554,112,18/19/14,16.92,89.48,1.3,2,4,2,6,6,538,3,38,86,1,2,4,17,6,8,1,10,1,6,0,13,446,C07726,7726,LAJ081,Normal,91.67,2,1,1.3,22,95.5,0,0
2025-06-12 01:50:00,933,CATERPILLAR 798AC-A,CATERPILLAR,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.37,245,0.01,1,2,1.74,3,0.31,9463,1395,380,18/18/14,19.32,90.37,0.08,8,3,18,8,0,180,5,44,14,1,7,7,1,4,8,8,6,5,0,1,49,518,A07727,7727,LAJ294,Normal,75.0,6,1,0.5666666666666667,18,94.4,0,0
2025-06-12 01:55:00,919,CATERPILLAR 797F,CATERPILLAR,MANDO FINAL,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.74,231,0.28,3,3,0.39,0,0.24,7920,3466,300,20/17/14,11.24,101.0,2.97,5,1,6,3,8,290,0,2,79,6,3,1,14,8,1,5,13,0,0,0,37,176,E07728,7728,LAJ358,Normal,79.17,5,3,0.3,19,84.2,0,0
2025-06-12 02:00:00,534,KOMATSU 930 E4SE,KOMATSU,MASA DERECHA,MOBIL MOBILTRANS HD 30,Muestreo,0.39,193,0.09,0,4,1.9,0,0.42,7705,1302,805,18/16/14,19.93,93.99,2.43,7,4,9,5,8,661,8,15,31,1,4,1,7,8,7,6,5,1,7,1,23,68,A07729,7729,LAJ018,Normal,83.33,4,2,2.966666666666667,20,90.0,0,0
2025-06-12 02:05:00,901,CATERPILLAR 798AC-P,CATERPILLAR,MASA DERECHA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.45,217,0.12,4,2,1.99,3,0.98,3533,2498,316,21/16/15,14.23,89.25,2.87,4,0,27,5,4,474,2,23,91,6,6,9,8,3,8,8,6,7,3,6,4,130,A07730,7730,LAJ779,Normal,83.33,4,2,1.1,20,90.0,0,0
2025-06-12 02:10:00,917,CATERPILLAR 798AC-P,CATERPILLAR,MANDO FINAL,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.0,182,0.38,3,2,0.16,2,0.73,4199,3083,277,18/16/16,13.38,80.72,1.41,8,4,28,3,9,630,2,46,99,6,9,5,16,7,6,8,12,6,4,1,94,487,B07731,7731,LAJ354,Normal,87.5,3,0,1.3,21,100.0,0,0
2025-06-12 02:15:00,904,CATERPILLAR 798AC-A,CATERPILLAR,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.9,247,0.02,0,1,0.54,4,0.78,6474,3889,778,18/18/15,12.65,90.29,1.42,5,2,21,2,6,911,0,7,68,1,9,3,13,9,4,8,8,2,1,1,6,17,B07732,7732,LAJ480,Normal,95.83,1,0,2.2666666666666666,23,100.0,0,0
2025-06-12 02:20:00,501,KOMATSU 930 E3,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Muestreo,0.09,218,0.03,1,3,1.99,3,0.97,9801,1133,711,20/18/15,17.28,112.14,1.79,6,4,0,2,0,950,8,16,275,2,7,9,6,4,6,8,50,8,2,5,36,426,D07733,7733,LAJ546,Critico,0.0,12,2,2.066666666666667,0,0.0,1,0
2025-06-12 02:25:00,925,CATERPILLAR 798AC-P,CATERPILLAR,SISTEMA HIDRAULICO,MOBIL DTE 24,Cambio Aceite,0.77,227,0.06,1,0,1.87,1,0.41,6110,4882,552,20/16/16,15.12,87.46,0.1,7,2,24,7,8,110,1,13,17,5,9,0,7,9,7,1,7,4,2,8,8,141,A07734,7734,LAJ577,Normal,83.33,4,5,0.9,20,75.0,0,0
2025-06-12 02:30:00,545,KOMATSU 930 E4SE,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Muestreo,0.84,181,0.25,0,3,0.46,2,0.76,6142,783,652,21/18/13,19.1,117.43,2.17,8,3,10,4,7,30,1,9,63,0,7,1,5,5,8,3,13,7,2,9,69,89,C07735,7735,LAJ511,Normal,79.17,5,4,2.3,19,78.9,0,0
2025-06-12 02:35:00,516,KOMATSU 930 E3,KOMATSU,MASA DERECHA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.8,187,0.36,0,1,0.77,1,0.89,8882,3871,140,18/19/13,14.55,93.89,0.94,6,4,13,4,3,439,3,30,73,3,0,2,23,6,9,3,7,5,8,7,56,221,D07736,7736,LAJ279,Normal,91.67,2,2,0.5666666666666667,22,90.9,0,0
2025-06-12 02:40:00,915,CATERPILLAR 798AC-A,CATERPILLAR,SISTEMA HIDRAULICO,MOBIL DTE 24,Cambio Aceite,0.31,209,0.14,1,4,0.46,3,0.07,8720,3755,123,19/18/14,14.8,114.43,2.52,3,0,4,1,8,910,0,7,86,9,2,9,0,2,7,4,14,1,3,7,38,408,C07737,7737,LAJ251,Normal,83.33,4,4,1.9666666666666663,20,80.0,0,0
2025-06-12 02:45:00,536,KOMATSU 930 E5,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Muestreo,0.91,213,0.44,0,3,1.06,3,0.2,9949,3573,640,18/16/14,14.21,103.64,0.28,5,2,15,6,3,347,9,41,38,2,3,2,6,8,2,4,1,8,9,3,31,565,D07738,7738,LAJ872,Normal,79.17,5,2,2.8,19,89.5,0,0
2025-06-12 02:50:00,531,KOMATSU 930 E3,KOMATSU,MASA DERECHA,MOBIL MOBILTRANS HD 30,Muestreo,0.59,199,0.29,3,2,0.36,1,0.62,2472,4899,427,18/17/13,17.71,96.12,2.03,6,3,10,8,7,622,4,45,259,3,0,9,1,6,5,4,50,1,5,8,96,509,B07739,7739,LAJ446,Critico,0.0,14,6,1.1333333333333333,0,0.0,1,0
2025-06-12 02:55:00,522,KOMATSU 930 E3,KOMATSU,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Muestreo,0.2,236,0.12,2,2,1.54,3,0.13,2446,597,580,21/17/13,10.08,105.96,1.75,4,3,13,1,7,760,6,17,65,7,5,7,17,9,6,2,6,7,6,6,61,64,A07740,7740,LAJ262,Normal,91.67,2,3,2.8,22,86.4,0,0
2025-06-12 03:00:00,552,KOMATSU 930 E3,KOMATSU,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Muestreo,0.56,199,0.15,1,2,0.11,1,0.29,8768,3870,952,21/18/16,16.41,114.62,2.4,6,3,16,9,1,170,3,30,25,4,4,7,29,2,8,7,13,7,3,6,63,412,D07741,7741,LAJ558,Normal,75.0,6,5,2.6,18,72.2,0,0
2025-06-12 03:05:00,523,KOMATSU 930 E4,KOMATSU,MOTOR,MOBIL DELVAC 15W40,Cambio Aceite,0.15,214,0.04,4,0,0.61,2,0.75,9957,2650,281,20/18/13,15.32,85.77,1.35,4,3,7,3,4,614,1,46,85,0,6,8,10,8,3,7,3,9,7,4,17,286,C07742,7742,LAJ317,Normal,79.17,5,0,2.333333333333333,19,100.0,0,0
2025-06-12 03:10:00,912,CATERPILLAR 798AC-A,CATERPILLAR,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Muestreo,0.12,203,0.23,2,1,1.75,3,0.19,3399,4983,908,18/16/15,15.62,106.27,0.2,1,1,6,6,9,176,2,31,56,2,8,0,5,7,0,6,14,7,3,7,88,441,E07743,7743,LAJ810,Normal,83.33,4,3,2.566666666666667,20,85.0,0,0
2025-06-12 03:15:00,526,KOMATSU 930 E4SE,KOMATSU,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Muestreo,0.7,185,0.17,1,3,0.53,3,0.5,7389,4099,680,18/18/13,13.09,108.65,2.44,7,0,2,0,1,614,4,11,284,1,0,5,1,9,5,2,50,9,4,2,13,598,B07744,7744,LAJ380,Critico,0.0,15,5,2.7,0,0.0,1,0
2025-06-12 03:20:00,512,KOMATSU 930 E4SE,KOMATSU,MANDO FINAL,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.55,214,0.01,3,4,0.03,1,0.69,2095,2001,332,20/16/13,11.34,100.26,1.51,9,2,24,9,9,390,6,42,57,5,0,6,17,3,5,6,1,4,8,1,45,583,D07745,7745,LAJ000,Normal,79.17,5,2,2.4,19,89.5,0,0
2025-06-12 03:25:00,541,KOMATSU 930 E4,KOMATSU,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,Muestreo,0.58,204,0.41,0,0,0.66,2,0.25,8733,2016,280,20/16/13,17.69,83.91,2.44,5,2,28,6,6,580,5,30,58,8,3,5,12,3,4,5,9,7,0,2,43,266,D07746,7746,LAJ402,Normal,91.67,2,2,2.5,22,90.9,0,0
2025-06-12 03:30:00,551,KOMATSU 930 E4SE,KOMATSU,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.68,234,0.41,0,2,1.58,4,0.46,6156,3870,974,18/18/14,19.04,103.21,2.58,8,2,6,0,9,467,5,20,57,7,4,2,12,3,2,6,6,9,9,0,27,513,A07747,7747,LAJ012,Normal,91.67,2,0,0.5666666666666667,22,100.0,0,0
2025-06-12 03:35:00,560,KOMATSU 930 E3,KOMATSU,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.84,208,0.48,1,0,0.91,2,0.98,2023,4951,860,21/19/14,12.71,108.18,1.2,3,4,3,8,5,952,6,19,57,0,6,8,20,5,7,7,3,3,7,1,22,398,E07748,7748,LAJ699,Normal,83.33,4,1,2.6333333333333333,20,95.0,0,0
2025-06-12 03:40:00,510,KOMATSU 930 E5,KOMATSU,MOTOR TRACCION DER,MOBIL SHC GEAR 680,Cambio Aceite,0.14,196,0.45,2,0,0.23,3,0.98,5667,2362,145,21/19/13,18.84,97.01,0.89,6,1,29,6,6,850,9,29,169,6,5,5,18,8,7,9,18,9,2,6,49,440,D07749,7749,LAJ973,Atencion,66.67,8,0,2.7,16,100.0,1,1
2025-06-12 03:45:00,513,KOMATSU 930 E3,KOMATSU,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Muestreo,0.0,229,0.15,4,1,0.36,0,0.08,7511,3756,240,21/16/15,13.58,86.64,1.1,4,3,14,3,5,112,2,10,184,7,4,5,6,0,8,5,21,1,0,8,26,160,C07750,7750,LAJ233,Atencion,62.5,9,2,1.4333333333333331,15,86.7,1,1
2025-06-12 03:50:00,918,CATERPILLAR 797F,CATERPILLAR,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Cambio Aceite,0.9,228,0.46,4,4,0.62,4,0.75,1406,4076,832,21/18/14,18.11,89.13,2.21,1,1,13,6,3,7,5,9,72,6,6,3,9,9,2,9,4,5,8,8,50,237,E07751,7751,LAJ771,Normal,91.67,2,4,0.3333333333333333,22,81.8,0,0
2025-06-12 03:55:00,500,KOMATSU 930 E3,KOMATSU,SISTEMA HIDRAULICO,MOBIL DTE 24,Muestreo,0.3,237,0.08,0,2,1.43,4,0.74,5310,2286,465,19/16/15,13.34,102.1,2.83,9,4,19,8,1,129,1,9,263,3,5,6,11,2,4,9,25,4,8,2,30,295,E07752,7752,LAJ350,Critico,0.0,21,6,0.6,0,0.0,1,0
2025-06-12 04:00:00,538,KOMATSU 930 E3,KOMATSU,MASA DERECHA,MOBIL MOBILTRANS HD 30,Muestreo,0.91,219,0.09,1,1,1.17,1,0.43,9703,2559,194,20/17/16,19.77,100.2,0.91,7,2,20,1,2,323,9,39,76,7,6,0,3,9,0,7,13,9,6,1,13,86,A07753,7753,LAJ118,Normal,79.17,5,3,1.0333333333333334,19,84.2,0,0
2025-06-12 04:05:00,910,CATERPILLAR 798AC-A,CATERPILLAR,MASA DERECHA,MOBIL MOBILTRANS HD 30,Muestreo,0.98,197,0.39,3,2,0.49,0,0.0,8148,2465,191,18/19/16,19.33,89.35,2.01,8,4,4,9,2,950,4,26,63,8,9,8,22,8,9,1,6,0,1,9,84,153,A07754,7754,LAJ326,Normal,91.67,2,1,1.9,22,95.5,0,0
2025-06-12 04:10:00,553,KOMATSU 930 E4,KOMATSU,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,Muestreo,0.62,216,0.31,4,2,0.12,1,0.72,1735,4191,975,20/19/16,18.66,82.05,3.0,4,2,6,8,1,555,0,43,75,6,3,4,25,7,7,4,10,5,7,7,31,427,E07755,7755,LAJ541,Normal,79.17,5,1,1.6,19,94.7,0,0
2025-06-12 04:15:00,527,KOMATSU 930 E5,KOMATSU,SISTEMA HIDRAULICO,MOBIL DTE 24,Muestreo,0.24,227,0.42,1,0,0.59,3,0.03,1093,4802,956,18/19/14,13.97,108.79,2.39,4,2,2,0,2,895,8,43,77,5,1,0,19,6,6,7,12,7,1,3,90,47,D07756,7756,LAJ118,Normal,75.0,6,2,0.1666666666666666,18,88.9,0,0
2025-06-12 04:20:00,932,CATERPILLAR 797F,CATERPILLAR,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Cambio Aceite,0.39,241,0.35,4,1,1.66,3,0.71,8299,1741,834,20/19/14,14.43,109.7,2.63,7,0,16,2,3,862,2,48,61,6,3,1,0,1,4,9,12,7,2,5,51,119,C07757,7757,LAJ456,Normal,91.67,2,1,1.1,22,95.5,0,0
2025-06-12 04:25:00,937,CATERPILLAR 798AC-A,CATERPILLAR,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,Cambio Aceite,0.09,237,0.5,2,1,1.23,0,0.52,3250,2047,914,21/19/13,14.58,100.53,2.71,6,4,2,1,6,973,9,9,22,6,3,1,19,5,3,4,6,9,8,7,77,317,B07758,7758,LAJ299,Normal,87.5,3,6,0.0333333333333333,21,71.4,0,0
2025-06-12 04:30:00,511,KOMATSU 930 E5,KOMATSU,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,Muestreo,0.8,198,0.44,4,1,1.7,4,0.25,1419,2687,619,19/16/16,14.56,85.86,2.45,5,3,29,3,9,358,7,38,22,2,6,1,27,3,8,9,1,3,9,1,55,117,A07759,7759,LAJ390,Normal,87.5,3,0,0.1,21,100.0,0,0
2025-06-12 04:35:00,927,CATERPILLAR 798AC-P,CATERPILLAR,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,Muestreo,0.88,240,0.47,1,4,0.8,1,0.55,3628,2085,241,21/19/16,19.36,111.67,2.09,5,3,17,3,6,935,3,17,267,6,3,2,14,1,1,5,43,8,9,9,96,206,D07760,7760,LAJ050,Critico,0.0,12,2,0.7333333333333333,0,0.0,1,0
